customer_id,credit_score,country,gender,age,tenure,balance,products_number,credit_card,active_member,estimated_salary,churn,has_zero_balance,age_group,tenure_group,inactive_with_one_product,credit_score_band
15727857,635,Spain,Male,41,1,0.0,2,yes,no,175611.5,no,yes,35-44,1-2,no,Fair
15639252,603,Spain,Male,30,6,129548.5,2,yes,yes,19282.85,no,no,25-34,6-10,no,Fair
15628144,635,France,Female,72,4,74812.84,1,no,yes,27448.33,no,no,65+,3-5,no,Fair
15683560,642,France,Female,40,7,0.0,2,yes,no,183963.34,no,yes,35-44,6-10,no,Fair
15653275,785,Spain,Female,54,1,0.0,2,yes,no,45113.92,yes,yes,45-54,1-2,no,Very Good
15622182,628,Germany,Female,28,3,153538.13,2,yes,no,110776.01,no,no,25-34,3-5,no,Fair
15613962,499,France,Female,38,9,0.0,2,no,yes,183042.2,no,yes,35-44,6-10,no,Poor
15618437,567,Spain,Male,34,10,0.0,2,no,yes,161571.79,no,yes,25-34,6-10,no,Poor
15783338,449,Spain,Male,32,0,155619.36,1,yes,yes,166692.03,no,no,25-34,0,no,Poor
15764491,701,Spain,Male,35,10,159693.9,2,yes,yes,71173.64,no,no,25-34,6-10,no,Good
15712960,613,Spain,Male,37,3,171653.17,1,no,yes,5353.12,no,no,35-44,3-5,no,Fair
15688157,683,Germany,Female,39,2,47685.47,2,yes,yes,86019.48,no,no,35-44,1-2,no,Good
15579287,581,France,Male,35,4,0.0,2,no,yes,86383.82,no,yes,25-34,3-5,no,Fair
15570931,620,France,Male,61,5,0.0,1,no,no,31641.52,yes,yes,55-64,3-5,yes,Fair
15615177,561,Spain,Male,28,6,123692.0,1,yes,yes,70548.96,no,no,25-34,6-10,no,Poor
15809906,558,Germany,Male,26,1,148853.29,2,yes,yes,24411.02,no,no,25-34,1-2,no,Poor
15652169,642,France,Male,35,2,133161.95,1,no,yes,122254.86,no,no,25-34,1-2,no,Fair
15649450,805,Germany,Male,24,6,143221.35,2,yes,no,186035.72,no,no,<25,6-10,no,Excellent
15777179,687,France,Male,35,9,0.0,2,no,yes,73133.82,no,yes,25-34,6-10,no,Good
15803538,695,Spain,Male,56,1,0.0,3,yes,no,187734.49,yes,yes,55-64,1-2,no,Good
15610936,562,France,Male,33,6,0.0,2,yes,no,111590.35,no,yes,25-34,6-10,no,Poor
15590094,613,Germany,Male,38,9,126265.88,2,no,no,15859.95,no,no,35-44,6-10,no,Fair
15572706,589,France,Male,37,5,0.0,1,yes,no,61324.87,no,yes,35-44,3-5,yes,Fair
15634564,593,Spain,Male,31,8,112713.34,1,yes,yes,176868.89,no,no,25-34,6-10,no,Fair
15684296,714,France,Male,34,5,141173.03,1,no,yes,98896.06,no,no,25-34,3-5,no,Good
15702293,588,Spain,Female,35,7,0.0,2,yes,yes,108739.15,no,yes,25-34,6-10,no,Fair
15642099,679,Spain,Male,39,6,0.0,2,yes,no,12266.06,no,yes,35-44,6-10,no,Good
15773273,730,Spain,Male,38,5,118866.36,1,yes,yes,163317.5,no,no,35-44,3-5,no,Good
15613337,833,France,Male,47,2,0.0,2,yes,yes,182247.77,no,yes,45-54,1-2,no,Excellent
15800482,586,Spain,Female,33,7,0.0,2,yes,yes,168261.4,no,yes,25-34,6-10,no,Fair
15732644,567,Spain,Female,54,5,92316.31,2,yes,no,158590.66,yes,no,45-54,3-5,no,Poor
15713426,637,Germany,Male,30,1,122185.53,1,yes,no,102566.46,yes,no,25-34,1-2,yes,Fair
15640789,711,France,Male,38,4,123345.85,1,yes,no,141827.83,no,no,35-44,3-5,yes,Good
15598892,828,France,Male,30,4,73070.18,2,no,no,161671.15,no,no,25-34,3-5,no,Excellent
15606436,500,Spain,Male,38,7,0.0,2,no,no,192013.23,no,yes,35-44,6-10,no,Poor
15751227,807,France,Male,47,1,95120.59,1,no,no,127875.1,no,no,45-54,1-2,yes,Excellent
15812365,850,France,Male,40,8,102800.65,1,yes,no,60811.56,no,no,35-44,6-10,yes,Excellent
15616088,782,France,Female,70,7,97072.42,1,no,yes,131177.22,no,no,65+,6-10,no,Very Good
15803886,629,Spain,Male,31,6,132876.55,1,yes,yes,130862.11,no,no,25-34,6-10,no,Fair
15587311,582,Spain,Male,33,6,0.0,2,no,yes,72970.93,no,yes,25-34,6-10,no,Fair
15617401,468,France,Male,22,2,0.0,2,yes,no,28123.99,no,yes,<25,1-2,no,Poor
15775886,670,France,Male,36,3,0.0,1,yes,no,140754.19,yes,yes,35-44,3-5,yes,Fair
15807305,805,France,Male,39,2,0.0,1,no,no,166650.32,no,yes,35-44,1-2,yes,Excellent
15761717,720,France,Male,26,10,51962.91,2,yes,no,45507.24,no,no,25-34,6-10,no,Good
15628008,781,Spain,Female,29,6,98759.89,1,no,no,112202.64,no,no,25-34,6-10,yes,Very Good
15583755,592,Germany,Male,33,2,156570.86,1,yes,yes,37140.2,no,no,25-34,1-2,no,Fair
15661409,542,France,Female,42,1,0.0,1,yes,yes,178256.58,yes,yes,35-44,1-2,no,Poor
15774250,532,France,Male,42,1,159024.71,1,yes,no,100982.93,yes,no,35-44,1-2,yes,Poor
15681476,520,France,Female,39,1,73493.17,1,no,yes,109626.13,yes,no,35-44,1-2,no,Poor
15654870,759,France,Female,45,8,0.0,2,yes,yes,99251.24,no,yes,35-44,6-10,no,Very Good
15790448,473,France,Female,35,6,69617.36,1,yes,no,143345.69,no,no,25-34,6-10,yes,Poor
15785326,639,Spain,Female,35,5,136526.26,2,yes,no,59653.03,no,no,25-34,3-5,no,Fair
15592854,705,France,Male,25,3,113736.27,1,no,yes,196864.61,no,no,<25,3-5,no,Good
15617486,530,France,Male,52,1,106723.28,1,no,no,109960.4,yes,no,45-54,1-2,yes,Poor
15806796,516,Germany,Female,33,10,138847.9,1,yes,yes,127256.7,no,no,25-34,6-10,no,Poor
15644699,850,France,Female,40,0,0.0,2,yes,no,1099.95,no,yes,35-44,0,no,Excellent
15622305,746,Germany,Female,33,2,107868.14,2,yes,yes,146192.4,no,no,25-34,1-2,no,Very Good
15608209,622,Germany,Male,33,3,96926.12,2,yes,no,48553.77,no,no,25-34,3-5,no,Fair
15626898,743,France,Male,30,7,77599.23,1,no,no,144407.1,no,no,25-34,6-10,yes,Very Good
15644297,732,Germany,Male,38,5,178787.54,1,yes,yes,195760.53,no,no,35-44,3-5,no,Good
15731569,850,France,Male,81,5,0.0,2,yes,yes,44827.47,no,yes,65+,3-5,no,Excellent
15582149,850,Germany,Female,34,3,129668.43,2,yes,yes,88743.99,no,no,25-34,3-5,no,Excellent
15802483,686,France,Male,34,6,146178.13,2,yes,yes,88837.11,no,no,25-34,6-10,no,Good
15686999,556,France,Female,40,8,0.0,2,yes,no,62112.7,no,yes,35-44,6-10,no,Poor
15772479,673,France,Male,37,4,0.0,2,no,no,163563.07,no,yes,35-44,3-5,no,Good
15778884,809,France,Female,38,2,154763.21,2,yes,yes,174800.31,no,no,35-44,1-2,no,Excellent
15623630,634,Germany,Female,56,3,116251.24,1,no,yes,42429.88,yes,no,55-64,3-5,no,Fair
15774316,630,France,Male,37,6,0.0,2,yes,yes,82647.65,no,yes,35-44,6-10,no,Fair
15695097,564,Germany,Female,30,0,100954.88,2,no,no,134175.15,no,no,25-34,0,no,Poor
15645404,625,France,Female,51,4,124620.01,2,yes,no,92243.94,yes,no,45-54,3-5,no,Fair
15750574,677,Spain,Female,34,4,0.0,2,yes,yes,6175.53,no,yes,25-34,3-5,no,Good
15636812,583,France,Male,40,9,112701.04,1,no,no,29213.63,no,no,35-44,6-10,yes,Fair
15712068,592,Spain,Male,45,8,84692.5,1,no,yes,67214.02,no,no,35-44,6-10,no,Fair
15652030,637,Germany,Male,49,2,108204.52,1,yes,no,169037.84,yes,no,45-54,1-2,yes,Fair
15577398,850,France,Male,30,6,86449.39,1,yes,yes,188809.23,no,no,25-34,6-10,no,Excellent
15756848,633,Spain,Male,42,10,0.0,1,no,yes,79408.17,no,yes,35-44,6-10,no,Fair
15806929,751,Germany,Male,36,5,73194.99,1,yes,yes,89222.66,no,no,35-44,3-5,no,Very Good
15656005,592,Germany,Male,31,7,124593.23,1,yes,no,86079.67,no,no,25-34,6-10,yes,Fair
15722632,716,Germany,Male,50,2,119655.77,1,yes,yes,12944.17,yes,no,45-54,1-2,no,Good
15794356,641,Germany,Male,42,3,121765.37,2,yes,yes,166516.84,no,no,35-44,3-5,no,Fair
15659656,849,France,Male,35,4,110837.73,1,no,no,126419.8,no,no,25-34,3-5,yes,Excellent
15588341,647,Spain,Male,47,10,99835.17,1,no,yes,89103.05,no,no,45-54,6-10,no,Fair
15709142,608,Germany,Female,30,2,91057.37,2,yes,no,132973.17,no,no,25-34,1-2,no,Fair
15627042,555,France,Female,26,7,0.0,2,yes,no,93122.41,no,yes,25-34,6-10,no,Poor
15627517,497,Spain,Male,27,7,149400.27,1,no,no,167522.19,no,no,25-34,6-10,yes,Poor
15803032,599,Germany,Male,38,9,89111.63,1,no,no,157239.6,no,no,35-44,6-10,yes,Fair
15665129,545,Germany,Male,33,1,132527.9,2,no,yes,107429.71,no,no,25-34,1-2,no,Poor
15628272,774,France,Female,36,9,114997.42,1,yes,no,75304.09,no,no,35-44,6-10,yes,Very Good
15678206,464,France,Male,46,6,161798.53,1,yes,no,182944.47,no,no,45-54,6-10,yes,Poor
15678427,696,Germany,Female,27,2,96129.32,2,yes,yes,5983.7,no,no,25-34,1-2,no,Good
15678067,667,Spain,Male,45,3,0.0,2,no,no,163655.01,no,yes,35-44,3-5,no,Fair
15793331,812,France,Male,32,5,133050.97,2,yes,no,89385.92,no,no,25-34,3-5,no,Excellent
15699532,516,France,Male,51,8,120124.35,2,no,yes,168773.54,no,no,45-54,6-10,no,Poor
15605827,645,France,Male,39,8,0.0,2,no,no,96864.36,no,yes,35-44,6-10,no,Fair
15643635,664,Spain,Male,32,5,133705.74,1,no,no,134455.84,no,no,25-34,3-5,yes,Fair
15787710,427,Spain,Female,39,9,0.0,2,yes,no,28368.37,no,yes,35-44,6-10,no,Poor
15614137,685,France,Female,40,7,0.0,2,yes,no,103898.59,no,yes,35-44,6-10,no,Good
15754494,585,France,Female,33,4,152805.05,1,yes,no,63239.65,no,no,25-34,3-5,yes,Fair
15713440,519,Germany,Female,21,1,151701.45,3,yes,yes,170138.68,yes,no,<25,1-2,no,Poor
15803479,708,France,Female,67,1,0.0,2,no,yes,3837.08,no,yes,65+,1-2,no,Good
15709639,717,France,Female,22,5,112465.06,1,yes,yes,92977.75,no,no,<25,3-5,no,Good
15601719,465,Germany,Male,24,6,156007.09,1,yes,no,191368.37,no,no,<25,6-10,yes,Poor
15772482,829,Germany,Male,28,3,132405.52,3,yes,no,104889.2,yes,no,25-34,3-5,no,Excellent
15591489,826,France,Male,26,5,142662.68,1,no,no,60285.3,no,no,25-34,3-5,yes,Excellent
15629002,747,Germany,Male,36,8,102603.3,2,yes,yes,180693.61,no,no,35-44,6-10,no,Very Good
15798053,707,Spain,Male,32,9,0.0,2,yes,no,126475.79,no,yes,25-34,6-10,no,Good
15753895,590,Spain,Male,37,1,0.0,2,no,no,133535.99,no,yes,35-44,1-2,no,Fair
15595426,603,Spain,Male,57,6,105000.85,2,yes,yes,87412.24,yes,no,55-64,6-10,no,Fair
15645815,615,France,Male,45,5,0.0,2,yes,yes,164886.64,no,yes,35-44,3-5,no,Fair
15632848,634,France,Female,36,1,69518.95,1,yes,no,116238.39,no,no,35-44,1-2,yes,Fair
15703068,716,Germany,Male,41,8,126145.54,2,yes,yes,138051.19,no,no,35-44,6-10,no,Good
15791513,647,France,Male,41,4,138937.35,1,yes,yes,101617.64,yes,no,35-44,3-5,no,Fair
15587210,591,Germany,Female,44,10,113581.98,1,yes,no,1985.41,no,no,35-44,6-10,yes,Fair
15793803,574,France,Male,34,1,112572.39,1,no,no,165626.6,no,no,25-34,1-2,yes,Poor
15787756,467,Germany,Male,51,10,114514.71,2,yes,no,177784.68,yes,no,45-54,6-10,no,Poor
15723437,701,France,Female,35,2,0.0,2,yes,yes,65765.22,no,yes,25-34,1-2,no,Good
15702715,747,France,Female,34,10,0.0,2,yes,yes,50759.8,no,yes,25-34,6-10,no,Very Good
15809872,650,France,Male,32,2,84906.45,1,yes,no,163216.48,no,no,25-34,1-2,yes,Fair
15644295,731,Spain,Female,39,2,126816.18,1,yes,yes,74850.93,no,no,35-44,1-2,no,Good
15778694,638,Germany,Female,26,1,105249.76,2,yes,yes,23491.09,no,no,25-34,1-2,no,Fair
15759555,569,Spain,Male,41,2,0.0,2,yes,no,134272.57,no,yes,35-44,1-2,no,Poor
15631406,459,Germany,Male,50,5,109387.9,1,yes,no,155721.15,no,no,45-54,3-5,yes,Poor
15616676,632,Germany,Male,23,3,122478.51,1,yes,no,147230.77,yes,no,<25,3-5,yes,Fair
15771154,683,France,Female,73,8,137732.23,2,yes,yes,133210.44,no,no,65+,6-10,no,Good
15669491,850,France,Female,46,2,157866.77,1,yes,yes,18986.12,no,no,45-54,1-2,no,Excellent
15697691,512,France,Female,41,6,0.0,1,yes,yes,100507.81,no,yes,35-44,6-10,no,Poor
15665180,616,France,Female,31,3,136789.14,1,yes,no,59346.4,yes,no,25-34,3-5,yes,Fair
15752588,664,France,Male,36,1,0.0,2,yes,yes,95372.64,no,yes,35-44,1-2,no,Fair
15743051,694,France,Male,30,10,144684.03,1,yes,yes,31805.49,no,no,25-34,6-10,no,Good
15571873,655,France,Male,24,9,107065.31,1,yes,yes,51959.82,no,no,<25,6-10,no,Fair
15679743,607,France,Female,33,8,91301.72,1,no,yes,130824.57,no,no,25-34,6-10,no,Fair
15769412,684,Spain,Male,39,4,207034.96,2,no,no,157694.76,yes,no,35-44,3-5,no,Good
15775124,763,Spain,Male,37,8,0.0,2,yes,yes,933.38,no,yes,35-44,6-10,no,Very Good
15732113,671,Spain,Male,50,8,0.0,1,no,yes,2560.11,no,yes,45-54,6-10,no,Good
15578141,592,Spain,Male,38,3,0.0,1,yes,yes,12905.89,yes,yes,35-44,3-5,no,Fair
15595874,666,Spain,Female,36,6,0.0,2,yes,no,176692.87,no,yes,35-44,6-10,no,Fair
15755642,667,France,Male,34,5,0.0,2,yes,yes,102908.63,no,yes,25-34,3-5,no,Fair
15576526,850,Spain,Male,36,6,0.0,2,no,yes,41291.05,no,yes,35-44,6-10,no,Excellent
15792489,622,Spain,Male,42,9,0.0,2,yes,no,119127.06,no,yes,35-44,6-10,no,Fair
15733705,577,France,Female,30,8,92472.1,2,no,yes,126434.61,no,no,25-34,6-10,no,Poor
15807221,555,Spain,Male,21,1,0.0,2,no,no,103901.35,no,yes,<25,1-2,no,Poor
15573045,547,France,Male,62,10,127738.75,2,yes,yes,85153.0,no,no,55-64,6-10,no,Poor
15756824,613,Germany,Female,50,5,101242.98,2,yes,no,12493.61,no,no,45-54,3-5,no,Fair
15773520,672,France,Female,43,4,92599.55,2,yes,yes,167336.78,no,no,35-44,3-5,no,Good
15627439,624,Spain,Female,36,10,0.0,2,no,yes,186180.42,no,yes,35-44,6-10,no,Fair
15701439,698,Spain,Female,50,1,0.0,4,yes,no,88566.9,yes,yes,45-54,1-2,no,Good
15785352,606,France,Male,37,6,82373.94,1,no,no,172526.9,yes,no,35-44,6-10,yes,Fair
15616525,720,Spain,Male,31,4,141356.47,1,no,no,137985.69,no,no,25-34,3-5,yes,Good
15717489,835,France,Male,23,9,0.0,1,yes,no,19793.73,yes,yes,<25,6-10,yes,Excellent
15795737,771,Spain,Female,47,3,72664.0,2,yes,yes,107874.39,no,no,45-54,3-5,no,Very Good
15693877,811,France,Female,47,3,123365.34,2,no,no,171995.34,no,no,45-54,3-5,no,Excellent
15576111,734,Germany,Male,33,5,121898.58,1,yes,no,61829.89,no,no,25-34,3-5,yes,Good
15595713,548,Spain,Male,33,6,0.0,1,yes,yes,31728.35,no,yes,25-34,6-10,no,Poor
15808868,652,France,Female,31,3,103696.97,3,no,no,155221.05,yes,no,25-34,3-5,no,Fair
15708193,707,France,Male,33,2,0.0,2,no,no,130866.95,no,yes,25-34,1-2,no,Good
15697801,605,Germany,Female,56,1,74129.18,2,yes,yes,62199.78,yes,no,55-64,1-2,no,Fair
15770121,623,France,Female,34,9,0.0,1,yes,no,24255.21,no,yes,25-34,6-10,yes,Fair
15800524,686,Germany,Male,29,3,185379.02,1,yes,no,64679.07,no,no,25-34,3-5,yes,Good
15686236,525,Germany,Female,47,1,118087.68,1,yes,no,88120.78,yes,no,45-54,1-2,yes,Poor
15659807,657,Spain,Male,41,8,109402.13,1,yes,yes,66463.62,no,no,35-44,6-10,no,Fair
15736078,730,Germany,Female,33,7,130367.87,1,yes,no,15142.1,yes,no,25-34,6-10,yes,Good
15620836,816,Germany,Female,34,2,108410.87,2,yes,no,102908.91,no,no,25-34,1-2,no,Excellent
15698184,484,France,Female,50,2,90408.16,2,no,no,48170.57,no,no,45-54,1-2,no,Poor
15717643,728,France,Female,34,6,90425.15,2,yes,yes,11597.69,no,no,25-34,6-10,no,Good
15776596,730,Spain,Female,39,6,140094.59,1,yes,no,172450.04,yes,no,35-44,6-10,yes,Good
15814757,477,Spain,Male,31,9,0.0,2,no,yes,184061.17,no,yes,25-34,6-10,no,Poor
15812607,663,Germany,Female,46,6,95439.4,1,yes,yes,21038.58,yes,no,45-54,6-10,no,Fair
15663888,549,Germany,Male,34,6,204017.4,2,yes,no,109538.35,no,no,25-34,6-10,no,Poor
15748882,714,Spain,Male,29,9,0.0,2,yes,no,129192.55,no,yes,25-34,6-10,no,Good
15690829,430,Germany,Male,49,3,137115.16,1,yes,no,146516.86,yes,no,45-54,3-5,yes,Poor
15695819,504,Germany,Male,43,5,134740.19,2,yes,no,181430.91,no,no,35-44,3-5,no,Poor
15696834,530,France,Female,29,5,0.0,2,no,no,121451.21,no,yes,25-34,3-5,no,Poor
15797710,619,Germany,Male,29,4,98955.87,1,no,yes,131712.51,no,no,25-34,3-5,no,Fair
15700654,617,Germany,Male,44,9,49157.09,2,yes,no,53294.17,no,no,35-44,6-10,no,Fair
15583764,791,Germany,Male,31,1,130240.33,1,no,no,96546.55,no,no,25-34,1-2,yes,Very Good
15688849,609,France,Male,48,1,108019.27,3,yes,yes,184524.65,yes,no,45-54,1-2,no,Fair
15661473,780,Germany,Male,51,4,126725.25,1,yes,no,195259.31,yes,no,45-54,3-5,yes,Very Good
15601030,777,Germany,Female,34,5,96693.66,1,yes,yes,172618.52,no,no,25-34,3-5,no,Very Good
15789557,817,Germany,Female,27,7,129810.6,1,yes,yes,59259.44,no,no,25-34,6-10,no,Excellent
15745250,850,France,Male,58,8,156652.13,1,no,no,25899.21,yes,no,55-64,6-10,yes,Excellent
15590349,732,France,Female,36,9,0.0,1,no,no,3749.0,yes,yes,35-44,6-10,yes,Good
15741693,693,France,Male,40,4,130661.96,1,yes,yes,101918.96,no,no,35-44,3-5,no,Good
15618446,576,France,Female,50,8,0.0,2,yes,yes,57802.62,no,yes,45-54,6-10,no,Poor
15766552,643,France,Male,37,6,0.0,2,no,no,142454.77,no,yes,35-44,6-10,no,Fair
15668775,757,France,Male,47,3,130747.1,1,yes,no,143829.54,no,no,45-54,3-5,yes,Very Good
15757895,569,Germany,Male,30,6,106629.49,1,no,yes,44114.88,no,no,25-34,6-10,no,Poor
15774551,772,Spain,Male,36,3,112029.83,1,yes,yes,186948.35,no,no,35-44,3-5,no,Very Good
15684011,576,Germany,Male,29,7,130575.26,1,no,yes,173629.78,no,no,25-34,6-10,no,Poor
15736146,608,Germany,Male,28,4,96679.71,1,yes,yes,49133.45,no,no,25-34,3-5,no,Fair
15656286,794,France,Male,33,0,0.0,2,no,no,178122.71,no,yes,25-34,0,no,Very Good
15774847,593,France,Male,50,6,171740.69,1,no,no,20893.61,no,no,45-54,6-10,yes,Fair
15619340,597,Spain,Male,38,1,0.0,2,yes,no,41303.29,no,yes,35-44,1-2,no,Fair
15815656,541,Germany,Female,39,9,100116.67,1,yes,yes,199808.1,yes,no,35-44,6-10,no,Poor
15623357,692,Germany,Male,24,2,120596.93,1,no,yes,180490.53,no,no,<25,1-2,no,Good
15601324,697,France,Female,48,1,0.0,2,yes,yes,87400.53,no,yes,45-54,1-2,no,Good
15715510,768,France,Male,29,2,95984.69,2,yes,yes,73686.75,no,no,25-34,1-2,no,Very Good
15663770,802,France,Male,38,1,142557.11,1,yes,yes,172497.73,no,no,35-44,1-2,no,Excellent
15779267,584,France,Male,47,5,0.0,2,yes,no,89286.29,no,yes,45-54,3-5,no,Fair
15597957,614,Spain,Male,66,2,0.0,2,no,yes,180082.7,no,yes,65+,1-2,no,Fair
15584620,850,Germany,Female,36,6,143644.16,1,yes,no,22102.25,yes,no,35-44,6-10,yes,Excellent
15750772,671,France,Female,38,6,132129.72,1,no,yes,76068.95,no,no,35-44,6-10,no,Good
15706557,626,France,Female,52,0,0.0,2,yes,no,32159.46,yes,yes,45-54,0,no,Fair
15594391,770,France,Female,68,2,183555.24,1,no,no,159557.28,yes,no,65+,1-2,yes,Very Good
15661656,633,France,Male,38,2,91902.56,2,yes,yes,107673.35,no,no,35-44,1-2,no,Fair
15631217,663,France,Male,40,6,156218.19,1,no,yes,33607.72,no,no,35-44,6-10,no,Fair
15588955,581,Germany,Female,43,5,93259.57,3,yes,no,141035.65,yes,no,35-44,3-5,no,Fair
15758252,561,Germany,Female,45,2,168085.38,2,no,yes,115719.08,no,no,35-44,1-2,no,Poor
15740223,479,Germany,Male,51,1,107714.74,3,yes,no,86128.21,yes,no,45-54,1-2,no,Poor
15805413,769,France,Female,31,6,117852.26,2,yes,no,147668.64,no,no,25-34,6-10,no,Very Good
15635116,659,Spain,Male,60,2,0.0,1,yes,no,177480.45,yes,yes,55-64,1-2,yes,Fair
15764892,590,Spain,Female,51,10,84474.62,2,yes,yes,190937.09,no,no,45-54,6-10,no,Fair
15795936,560,France,Male,50,3,0.0,2,yes,no,84531.79,no,yes,45-54,3-5,no,Poor
15655232,437,Germany,Male,35,6,126803.34,2,yes,yes,161133.4,no,no,25-34,6-10,no,Poor
15640133,661,France,Female,34,0,0.0,2,yes,no,185555.63,no,yes,25-34,0,no,Fair
15751524,677,Germany,Female,36,10,68806.84,1,yes,no,33075.24,no,no,35-44,6-10,yes,Good
15670552,560,France,Female,31,3,115141.18,1,yes,no,39806.75,no,no,25-34,3-5,yes,Poor
15623966,578,France,Female,35,2,0.0,2,no,yes,26389.92,no,yes,25-34,1-2,no,Poor
15752193,421,Spain,Male,34,6,90723.36,1,yes,yes,12162.76,no,no,25-34,6-10,no,Poor
15607269,492,Germany,Female,49,2,151249.45,2,yes,yes,167237.94,no,no,45-54,1-2,no,Poor
15700752,545,France,Female,32,6,0.0,2,yes,yes,52067.37,no,yes,25-34,6-10,no,Poor
15777901,640,Germany,Female,43,9,94752.49,1,yes,no,184006.36,yes,no,35-44,6-10,yes,Fair
15639117,624,Spain,Female,34,6,0.0,1,yes,no,582.59,yes,yes,25-34,6-10,yes,Fair
15720203,577,Spain,Male,28,7,0.0,1,yes,no,143274.41,no,yes,25-34,6-10,yes,Poor
15586236,704,France,Male,31,5,132084.66,3,yes,yes,54474.48,yes,no,25-34,3-5,no,Good
15676645,523,France,Male,45,5,0.0,2,yes,yes,121428.2,no,yes,35-44,3-5,no,Poor
15715988,793,France,Male,35,2,0.0,2,yes,yes,79704.12,no,yes,25-34,1-2,no,Very Good
15603749,564,France,Female,53,2,45472.28,1,yes,yes,41055.71,yes,no,45-54,1-2,no,Poor
15608956,711,France,Male,33,1,0.0,1,no,no,41590.4,no,yes,25-34,1-2,yes,Good
15733872,791,Germany,Female,33,10,130229.71,2,no,no,54019.93,yes,no,25-34,6-10,no,Very Good
15666982,629,Germany,Female,38,9,123948.85,1,yes,no,76053.07,no,no,35-44,6-10,yes,Fair
15602647,729,Germany,Male,39,6,127415.85,1,yes,yes,184977.2,yes,no,35-44,6-10,no,Good
15623063,651,Germany,Male,35,8,110067.71,1,yes,no,127678.95,yes,no,25-34,6-10,yes,Fair
15682928,695,Spain,Male,39,4,65521.2,1,yes,yes,1243.97,no,no,35-44,3-5,no,Good
15729246,847,Spain,Male,31,5,0.0,2,yes,yes,76326.67,no,yes,25-34,3-5,no,Excellent
15588928,704,France,Male,47,5,0.0,2,yes,yes,145338.61,no,yes,45-54,3-5,no,Good
15803352,613,Germany,Male,33,3,155736.42,2,yes,yes,57751.21,no,no,25-34,3-5,no,Fair
15607485,692,Spain,Female,29,4,0.0,2,no,no,138880.24,no,yes,25-34,3-5,no,Good
15656249,720,France,Female,34,3,118307.57,2,yes,yes,136120.29,no,no,25-34,3-5,no,Good
15761783,577,France,Male,41,6,0.0,1,yes,yes,167621.18,no,yes,35-44,6-10,no,Poor
15716605,710,Germany,Female,24,7,103099.17,2,yes,no,173276.62,no,no,<25,6-10,no,Good
15757425,716,France,Female,38,1,0.0,2,yes,yes,99661.46,no,yes,35-44,1-2,no,Good
15603096,410,France,Male,33,6,125789.69,1,no,no,66333.56,yes,no,25-34,6-10,yes,Poor
15588580,584,Germany,Female,36,4,109646.83,1,yes,yes,70240.79,no,no,35-44,3-5,no,Fair
15770539,792,France,Male,30,1,127187.86,1,yes,yes,113553.42,no,no,25-34,1-2,no,Very Good
15572022,605,France,Female,36,6,0.0,1,no,yes,690.84,no,yes,35-44,6-10,no,Fair
15571843,486,Spain,Male,24,1,0.0,1,yes,no,98802.76,no,yes,<25,1-2,yes,Poor
15752502,615,France,Male,41,4,130385.82,1,no,yes,130661.95,no,no,35-44,3-5,no,Fair
15609058,676,France,Male,23,1,107787.47,1,no,yes,116378.82,no,no,<25,1-2,no,Good
15775108,571,France,Male,34,1,99325.04,2,no,yes,186052.15,no,no,25-34,1-2,no,Poor
15708904,850,France,Female,37,9,0.0,1,no,no,100101.06,no,yes,35-44,6-10,yes,Excellent
15600086,717,France,Male,48,7,123764.95,1,yes,yes,169952.82,no,no,45-54,6-10,no,Good
15814675,642,Germany,Female,39,8,128264.03,1,yes,no,61792.76,yes,no,35-44,6-10,yes,Fair
15572777,780,Spain,Male,47,7,86006.21,1,yes,yes,37973.13,no,no,45-54,6-10,no,Very Good
15585106,492,Germany,Female,38,8,57068.43,2,yes,no,188974.81,no,no,35-44,6-10,no,Poor
15738936,760,Germany,Male,29,5,103607.24,2,no,yes,86334.64,no,no,25-34,3-5,no,Very Good
15750970,500,Spain,Male,40,1,99004.24,1,yes,yes,152845.99,no,no,35-44,1-2,no,Poor
15725772,654,Spain,Female,36,2,0.0,2,yes,yes,146652.11,no,yes,35-44,1-2,no,Fair
15692106,606,Spain,Female,25,3,147386.72,3,yes,no,45482.04,yes,no,<25,3-5,no,Fair
15791533,367,Spain,Male,42,6,93608.28,1,yes,no,168816.73,yes,no,35-44,6-10,yes,Poor
15715715,799,Spain,Male,38,2,0.0,2,yes,yes,59297.34,no,yes,35-44,1-2,no,Very Good
15785576,434,Germany,Male,71,9,119496.87,1,yes,no,125848.88,no,no,65+,6-10,yes,Poor
15798834,719,Spain,Female,32,7,0.0,1,no,no,76264.27,no,yes,25-34,6-10,yes,Good
15744127,641,France,Female,37,2,0.0,2,yes,no,3939.87,no,yes,35-44,1-2,no,Fair
15637427,461,Spain,Female,25,6,0.0,2,yes,yes,15306.29,no,yes,<25,6-10,no,Poor
15576990,790,Germany,Female,25,5,152885.77,1,yes,no,58214.79,no,no,<25,3-5,yes,Very Good
15615352,588,France,Male,31,4,99607.37,2,no,yes,35877.03,no,no,25-34,3-5,no,Fair
15647333,621,France,Male,27,4,137003.68,1,yes,no,21254.06,no,no,25-34,3-5,yes,Fair
15572050,768,Germany,Male,48,3,122831.58,1,yes,yes,24533.89,yes,no,45-54,3-5,no,Very Good
15581370,681,Spain,Male,38,2,99811.44,2,yes,no,23531.5,no,no,35-44,1-2,no,Good
